HASIL TRACKING BESARAN LISTIK
time 	V1 	V2 	V3 	V4 	I1 	I2 	I3 	I4 	Ic
8.1860 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1870 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1880 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1890 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1900 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1910 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1920 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1930 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1940 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1950 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1960 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1970 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1980 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.1990 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2000 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2010 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2020 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2030 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2040 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2050 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2060 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2070 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2080 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2090 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2100 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2110 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2120 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2130 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2140 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2150 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2160 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2170 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2180 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2190 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2200 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2210 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2220 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2230 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2240 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2250 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2260 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2270 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2280 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2290 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2300 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2310 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2320 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2330 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2340 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2350 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2360 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2370 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2380 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2390 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2400 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2410 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2420 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2430 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2440 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2450 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2460 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2470 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2480 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2490 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2500 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2510 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2520 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2530 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2540 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2550 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2560 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2570 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2580 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2590 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2600 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2610 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2620 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2630 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2640 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2650 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2660 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2670 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2680 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2690 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2700 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2710 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2720 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2730 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2740 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2750 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2760 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2770 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2780 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2790 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2800 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2810 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2820 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2830 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2840 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2850 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2860 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2870 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2880 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2890 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2900 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2910 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2920 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2930 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2940 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2950 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2960 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2970 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2980 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.2990 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3000 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3010 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3020 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3030 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3040 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3050 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3060 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3070 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3080 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3090 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3100 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3110 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3120 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3130 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3140 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3150 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3160 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3170 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3180 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3190 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3200 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3210 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3220 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3230 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3240 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3250 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3260 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3270 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3280 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3290 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3300 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3310 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3320 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3330 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3340 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3350 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3360 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3370 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3380 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3390 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3400 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3410 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3420 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3430 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3440 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3450 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3460 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3470 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3480 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3490 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3500 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3510 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3520 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3530 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3540 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3550 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3560 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3570 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3580 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3590 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3600 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3610 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3620 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3630 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3640 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3650 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3660 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3670 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3680 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3690 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3700 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3710 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3720 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3730 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3740 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3750 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3760 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3770 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3780 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3790 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3800 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3810 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3820 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3830 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3840 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3850 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3860 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3870 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3880 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3890 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3900 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3910 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3920 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3930 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3940 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3950 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3960 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3970 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3980 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.3990 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4000 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4010 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4020 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4030 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4040 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4050 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4060 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4070 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4080 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4090 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4100 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4110 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4120 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4130 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4140 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4150 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4160 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4170 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4180 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4190 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4200 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
8.4210 	5.0000 	3.3333 	1.6666 	3.3332 	0.0033 	0.0000 	0.0033 	0.0033 	0.0000
